ScreenName;ScreenID;PlateName;PlateID;MeasurementDate;MeasurementID;WellName;Row;Column;Timepoint;Organoids Selected - Number of Objects;Organoids Selected - Cell Area [µm²] - Mean per Well;Organoids Selected - Cell Area [µm²] - StdDev per Well;Organoids Selected - Cell Area [µm²] - Sum per Well;Organoids Selected - Cell Area [µm²] - Max per Well;Organoids Selected - Cell Area [µm²] - Min per Well;Organoids Selected - Cell Area [µm²] - Median per Well;Organoids Selected - Cell Roundness - Mean per Well;Organoids Selected - Cell Roundness - StdDev per Well;Organoids Selected - Cell Roundness - Sum per Well;Organoids Selected - Cell Roundness - Max per Well;Organoids Selected - Cell Roundness - Min per Well;Organoids Selected - Cell Roundness - Median per Well;Organoids Selected - Intensity Cell Channel2 Mean - Mean per Well;Organoids Selected - Intensity Cell Channel2 Mean - StdDev per Well;Organoids Selected - Intensity Cell Channel2 Mean - Sum per Well;Organoids Selected - Intensity Cell Channel2 Mean - Max per Well;Organoids Selected - Intensity Cell Channel2 Mean - Min per Well;Organoids Selected - Intensity Cell Channel2 Mean - Median per Well;Number of Analyzed Fields;Link
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C11;3;11;1;62;7276.90855421;5114.04860649;451168.330361;28395.2468286;1001.83447436;6256.94070758;0.803578828141;0.121067175751;49.8218873447;0.947690053801;0.222439842868;0.828663367472;3547.90067406;832.676130742;219969.841792;6085.49597986;2391.83576211;3540.79246282;1;http://columbus.science.uu.nl/browse/measurement/4655/well=3.11
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C12;3;12;1;66;7323.41226594;8042.27868574;483345.209552;63617.0214465;1182.82476197;5439.82279146;0.806955002368;0.134618542632;53.2590301563;0.939682399582;0.12171467533;0.822329619531;3406.19066351;630.906126075;224808.583792;5595.44323756;2354.77047705;3370.76411324;1;http://columbus.science.uu.nl/browse/measurement/4655/well=3.12
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C13;3;13;1;63;7764.95651573;4266.20769533;489192.260491;19222.233193;1437.27581338;7173.60328189;0.817911548809;0.123550543465;51.528427575;0.96441529819;0.12575488126;0.839924834521;3655.34769824;747.859815933;230286.904989;5428.49479941;2427.59063136;3618.06729094;1;http://columbus.science.uu.nl/browse/measurement/4655/well=3.13
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C14;3;14;1;70;8301.15756444;13236.4905095;581081.029511;115236.516122;1843.97163613;6510.32711024;0.830074248704;0.129952569594;58.1051974093;0.958037852988;0.0731215253298;0.849025669531;3699.10450763;722.32333436;258937.315534;5399.13793758;2415.99255014;3725.89379946;1;http://columbus.science.uu.nl/browse/measurement/4655/well=3.14
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C15;3;15;1;86;7270.57297566;15746.5385901;625269.275907;149077.44131;1297.80682704;5244.99207009;0.737631304863;0.156533502492;63.4362922183;0.945963016158;0.0891209604649;0.773250803388;3109.19082276;613.473121585;267390.410758;5031.796676;2256.46598905;3076.53952994;1;http://columbus.science.uu.nl/browse/measurement/4655/well=3.15
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C16;3;16;1;89;6452.16618635;17939.9054316;574242.790585;172562.528101;1593.77917973;4195.78072632;0.766235953952;0.111398574466;68.1949999018;0.950034150357;0.039049421402;0.777664415592;3134.33521187;515.92771079;278955.833856;4974.344997;2350.5199784;3047.97601199;1;http://columbus.science.uu.nl/browse/measurement/4655/well=3.16
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C17;3;17;1;64;8964.79162918;13998.9834122;573746.664268;115384.502298;1715.1491373;6270.24881696;0.835419223914;0.121455071082;53.4668303305;0.955787563181;0.132186120562;0.85902558159;3689.27804732;686.574093591;236113.795029;5436.25788854;2424.40477577;3637.21706346;1;http://columbus.science.uu.nl/browse/measurement/4655/well=3.17
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C18;3;18;1;69;6689.91329587;3507.40909481;461604.017415;21661.3434808;2273.02508264;5607.50496968;0.873719368771;0.113998685944;60.2866364452;0.986364915093;0.185756879795;0.88890669646;4444.24676508;1063.24806826;306653.026791;8388.56382203;2865.61329008;4176.88100962;1;http://columbus.science.uu.nl/browse/measurement/4655/well=3.18
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C19;3;19;1;65;8448.18438696;10261.9865806;549131.985153;78437.9967043;1456.43949089;6514.58570524;0.817922047077;0.124356050395;53.16493306;0.96218109305;0.124285492532;0.843530362684;3527.15197618;739.130624062;229264.878451;5396.25222947;2456.68171021;3397.05599687;1;http://columbus.science.uu.nl/browse/measurement/4655/well=3.19
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C20;3;20;1;57;9957.1367795;18708.7672213;567556.796431;144472.835463;1567.16296096;6953.22099051;0.84629689865;0.113402177511;48.238923223;0.967763456198;0.171968469177;0.848782095528;3624.24018877;850.45093111;206581.69076;5519.0267172;2432.48491947;3586.84230888;1;http://columbus.science.uu.nl/browse/measurement/4655/well=3.20
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C21;3;21;1;72;6226.80523322;3304.44368048;448329.976792;16780.9936078;1192.40660073;5867.27926484;0.772117281146;0.122945947773;55.5924442425;0.956992403216;0.342137772017;0.791330899958;3596.5323696;776.349218392;258950.330611;5689.92473402;2476.42061611;3504.02683752;1;http://columbus.science.uu.nl/browse/measurement/4655/well=3.21
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C22;3;22;1;54;7284.52390914;4437.49185007;393364.291093;30035.8705534;1489.44360216;6525.23219275;0.825566655614;0.0818822315855;44.5805994032;0.98918684808;0.593019294995;0.833191244962;4185.16017;998.436023431;225998.64918;7991.80816674;2731.76506024;4154.83980842;1;http://columbus.science.uu.nl/browse/measurement/4655/well=3.22
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C23;3;23;1;79;4328.60576539;2726.97259903;341959.855466;14105.5312974;1013.54561062;3880.64469613;0.56555726299;0.101455031253;44.6790237762;0.741854037407;0.192439604658;0.586360707654;2587.17654832;321.928251942;204386.947318;4345.21832908;2175.97446374;2528.9589404;1;http://columbus.science.uu.nl/browse/measurement/4655/well=3.23
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;C24;3;24;1;103;6807.09536538;34134.5854246;701130.822634;349222.889243;1027.38604438;3042.76612936;0.562815546151;0.141383786342;57.9700012536;0.855145314678;0.127461285973;0.576160847872;2722.08267327;363.398254645;280374.515347;4326.8818064;2270.13703704;2655.43594082;1;http://columbus.science.uu.nl/browse/measurement/4655/well=3.24
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D1;4;1;1;67;6685.81936102;6662.67028226;447949.897188;40534.3718836;1506.47798217;4865.44479048;0.853469356239;0.105886341633;57.182446868;0.965281607445;0.452665478815;0.877804453961;4578.59863101;745.816619905;306766.108277;5883.12422732;3077.19347706;4625.10984683;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.1
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D2;4;2;1;68;6256.4396964;3585.70778977;425437.899356;20111.2148998;1417.04748712;5279.59315448;0.885962866379;0.0646996522025;60.2454749138;0.992747623614;0.718236378128;0.889065687903;5194.59591516;946.74109291;353232.522231;7640.96293128;3442.67242675;5209.46039674;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.2
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D3;4;3;1;68;5798.82861282;3316.34867742;394320.345671;15121.2062055;1164.72573321;5086.35940624;0.893046816298;0.065104783259;60.7271835083;0.984573528429;0.664772184243;0.915441022349;4858.761162;1095.65357877;330395.759016;7799.37401471;3137.2696583;4792.46754518;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.3
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D4;4;4;1;57;6226.23399625;3474.32965979;354895.337786;19279.7242256;1807.77357861;5433.96722333;0.891434945378;0.0651733742746;50.8117918865;0.991763222023;0.720005325407;0.90074086429;4578.16446238;968.715078938;260955.374356;7570.26189324;2906.05211406;4436.03820817;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.4
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D5;4;5;1;70;6802.93821472;4950.41811682;476205.67503;28314.3335236;1559.71041971;5728.34260288;0.898746961806;0.0683204118779;62.9122873265;1.01028676665;0.637419273918;0.917587770905;4899.03669819;1181.70625274;342932.568873;8196.57446321;3024.18225256;4829.91618809;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.5
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D6;4;6;1;67;5762.32396636;3316.90801481;386075.705746;17864.8060359;1619.33074974;5206.13239069;0.890063866938;0.0667601567709;59.6342790848;1.00044490349;0.707378893953;0.905448007123;4796.79013748;1209.66850375;321384.939211;8821.3188244;3059.00827206;4754.36945813;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.6
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D7;4;7;1;86;5160.00586458;2806.97696295;443760.504354;18716.5250365;1492.63754841;4590.76541281;0.871046079183;0.0632598201418;74.9099628097;0.983636591795;0.681285565821;0.875119901045;3714.72499978;815.158856654;319466.349981;6570.44584755;2503.14134041;3676.12961987;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.7
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D8;4;8;1;87;4869.72786017;7904.02340234;423666.323834;75964.8176565;1145.5620557;3775.24446981;0.747231652686;0.130450330729;65.0091537837;0.955938888414;0.010965196305;0.771236879269;3176.16654528;516.339189194;276326.489439;4585.38796596;2246.0384292;3069.53875442;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.8
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D9;4;9;1;61;7051.15122231;4312.67478877;430120.224561;22506.6745888;1685.33897228;6182.41529504;0.862899849197;0.0715810650931;52.636890801;0.955511124166;0.618142110779;0.87664811578;3971.00808783;928.67195933;242231.493358;6552.13019128;2626.47820594;3819.39070475;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.9
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D10;4;10;1;59;6318.90687385;3620.07389545;372815.505557;21503.7754657;1661.91669977;5600.05242843;0.912858616009;0.0506291336114;53.8586583445;1.01078292747;0.807693488082;0.919312197955;4798.13481911;1143.7925114;283089.954327;8347.55211098;2958.63224984;4683.20114943;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.10
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D11;4;11;1;62;11190.4199876;34034.7978511;693806.03923;273196.321959;1419.17678462;5918.91472925;0.799848104479;0.116916901827;49.5905824777;0.975139430464;0.152639481671;0.820657825924;3308.58689937;699.908515186;205132.387761;5428.54599295;2158.04231626;3288.25971399;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.11
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D12;4;12;1;58;7051.04018348;3626.00601529;408960.330642;22581.2000013;2537.0579728;5901.88034924;0.865671502015;0.0691638921934;50.2089471169;0.992223545538;0.704998265938;0.879672099028;3763.73965015;812.768411877;218296.899709;6478.27153815;2507.43900564;3751.18118905;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.12
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D13;4;13;1;57;7625.55601557;4385.94544653;434656.692887;22317.1671112;1840.77768988;6556.10700651;0.905478390944;0.0534224053649;51.6122682838;0.982203502717;0.759023766323;0.91035720767;4410.22102004;1175.57585551;251382.598142;9094.47198715;2781.52607076;4085.18394024;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.13
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D14;4;14;1;54;7792.12477459;5310.96913449;420774.737828;34112.4106196;2055.83673751;6323.4812545;0.867274394349;0.0701469604846;46.8328172948;0.97060327958;0.668149110509;0.879370709989;3965.20092446;886.938448362;214120.849921;7965.18501295;2696.3158985;3725.14472037;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.14
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D15;4;15;1;68;6856.57280319;10526.3764928;466246.950617;88818.3220231;1374.46153709;5127.88070752;0.840125697824;0.110076771483;57.128547452;0.978932926672;0.1952631656;0.855654176099;3489.98238416;839.379054908;237318.802123;5820.55863312;2362.97133953;3429.82213156;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.15
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D16;4;16;1;74;4047.7370014;1703.35864177;299532.538103;10462.3032727;1189.21265448;3728.39992478;0.77826475128;0.111435441812;57.5915915947;0.971177399165;0.0764334974251;0.779436221099;3122.9957914;603.360430359;231101.688563;5542.57161382;2279.84153984;3025.07892388;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.16
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D17;4;17;1;59;7995.96323975;5782.49164603;471761.831145;38144.2354384;2164.43091008;6298.46200886;0.870280089818;0.0738079757472;51.3465252993;0.977949442236;0.595531446757;0.880047471511;3853.28978732;769.320008637;227344.097452;6025.09432246;2591.85578823;3661.81939864;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.17
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D18;4;18;1;62;7124.28600428;3522.95193258;441705.732265;18525.9529101;1701.30870354;6506.60083961;0.877208696676;0.0511398679437;54.3869391939;0.968439629057;0.750340019255;0.871577608028;4101.56370257;868.987384872;254296.949559;6372.44302418;2618.93992491;4029.36769843;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.18
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D19;4;19;1;63;6835.51815641;3409.63895874;430637.643854;16735.2137115;1833.32514862;6550.78376276;0.874557918694;0.068969621417;55.0971488777;0.97049241801;0.616518698896;0.876889927318;3699.57632928;849.202713789;233073.308745;5541.42981917;2475.34574197;3597.52600051;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.19
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D20;4;20;1;67;9130.68193007;17382.1880639;611755.689315;144053.363856;1355.29785958;5668.18994847;0.727661653804;0.137427784344;48.7533308049;0.955806215639;0.0474996442609;0.739394396805;2802.43353321;551.53380015;187763.046725;4829.68581972;2076.08169678;2650.15957447;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.20
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D21;4;21;1;53;8369.34444286;4816.75577017;443575.255472;25856.0595583;2234.69772762;6922.34617674;0.86159810245;0.0767923648259;45.6646994298;0.986077026295;0.649827670456;0.870831708186;4353.205341;928.558946414;230719.883073;6601.73124161;2785.82839721;4337.83646813;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.21
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D22;4;22;1;46;7430.3687871;4665.65245018;341796.964207;21229.096088;1555.4518247;6367.13185327;0.848936625843;0.0825637738201;39.0510847888;0.995898268227;0.626725474461;0.858649340426;4012.3608355;892.590269128;184568.598433;6166.82721406;2478.44969199;3985.28938675;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.22
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D23;4;23;1;81;11520.0383783;55108.8557059;933123.108645;451913.584487;1020.99815188;2849.00005674;0.506332185459;0.17484599031;41.0129070222;0.769267827674;0.0169847697343;0.557406958351;2443.4735726;293.196949381;197921.35938;3146.37129358;2049.63545817;2396.26967453;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.23
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;D24;4;24;1;77;4518.50756384;3911.59169609;347925.082416;25263.0502042;1016.73955687;3430.2982746;0.532887253714;0.12678717905;41.032318536;0.747084153721;0.00718868271239;0.539308355681;2506.80076378;270.348921466;193023.658811;3735.932436;2114.18311767;2487.17721912;1;http://columbus.science.uu.nl/browse/measurement/4655/well=4.24
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E1;5;1;1;74;9703.02168055;45413.2555403;718023.604361;394226.656581;1011.41631312;3358.96680831;0.706916910148;0.165771637379;52.3118513509;0.88668352842;0.156009987843;0.740657771433;3362.25628931;543.25630766;248806.965409;4381.26449722;2263.1536643;3447.73026134;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.1
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E2;5;2;1;68;8528.10265491;20156.9165698;579910.980534;167142.401311;1022.06280063;5672.44854347;0.691519502921;0.228353897944;47.0233261986;0.938912439196;0.113612009808;0.775863629088;3258.27926737;677.327439806;221562.990181;4933.51150252;2211.44405797;3223.06925604;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.2
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E3;5;3;1;95;11117.1070816;53296.6836557;1056125.17275;518356.183717;1000.76982561;4063.76428124;0.594090537313;0.177924607821;56.4386010447;0.834197144588;0.0614374874074;0.639159804102;2432.44287654;264.570486155;231082.073271;3002.64479357;1801.68155691;2453.39908335;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.3
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E4;5;4;1;78;5184.52548079;5099.03728391;404392.987501;34836.3717701;1045.48507314;3683.15235288;0.528273643294;0.188703317485;41.2053441769;0.822492941861;0.118006416933;0.591933144073;2286.91690295;268.632045534;178379.51843;2832.12372026;1787.77137546;2313.64844338;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.4
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E5;5;5;1;75;4995.80038351;3951.10988629;374685.028763;20892.6670828;1003.96377186;3753.9514948;0.498213530427;0.204714768578;37.3660147821;0.769125893959;0.0596303645656;0.573769369178;2177.33044535;209.40119972;163299.783401;2942.33510904;1768.09833972;2173.51759657;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.5
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E6;5;6;1;79;12736.1099962;47522.5419238;1006152.6897;383595.074157;1324.42304581;4384.22355518;0.545155002409;0.194695440296;43.0672451903;0.807292848925;0.0439110012637;0.607614028386;2331.08018389;242.548894299;184155.334527;2728.57222594;1872.43020904;2372.84262126;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.6
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E7;5;7;1;69;4778.08187416;3938.42049529;329687.649317;26284.0483561;1013.54561062;3980.72167869;0.606057942897;0.154385604976;41.8179980599;0.811060964665;0.141136096431;0.64649865988;2429.1297012;314.637835434;167609.949383;3207.23620368;1895.28926261;2407.21030666;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.7
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E8;5;8;1;83;3894.54926535;3990.17292266;323247.589024;34524.4296861;1035.90323438;3162.00678944;0.575786038559;0.159446118454;47.7902412004;0.910584289327;0.188558387237;0.611806229846;2439.45870184;314.8737371;202475.072253;3230.32977141;1812.17506156;2426.92905614;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.8
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E9;5;9;1;73;10606.9788289;38089.1228859;774309.45451;330316.856729;1301.0007733;5776.78412104;0.575822849226;0.129001384106;42.0350679935;0.782292042127;0.1559102637;0.598150688851;2279.25449616;201.522709619;166385.57822;2765.51425662;1889.97649901;2274.60914081;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.9
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E10;5;10;1;83;7019.54989038;6441.68270597;582622.640902;45755.4093568;1198.79449323;5153.96460191;0.620000564864;0.181463963161;51.4600468837;0.952557779503;0.139875931986;0.661280610591;2635.06971759;347.569030292;218710.78656;3434.29703227;1986.01770736;2632.70636818;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.10
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E11;5;11;1;74;6894.08982341;4752.20475791;510162.646932;24386.8442824;1040.16182939;6050.39884996;0.655617524833;0.189180982304;48.5156968377;0.892432631197;0.179207318241;0.719052742915;2751.08590866;483.038039161;203580.357241;3949.36117989;1858.97774425;2845.20743509;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.11
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E12;5;12;1;67;5694.23411716;3402.56285247;381513.68585;17765.7937021;1102.97610568;5038.98253684;0.608846517646;0.153272603855;40.7927166823;0.823228354776;0.184150985938;0.653341246763;2513.40331619;354.68253733;168398.022185;3219.39994525;1773.98841699;2441.77573918;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.12
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E13;5;13;1;61;6115.22025094;3260.62741985;373028.435307;14836.9449891;1128.52767569;5677.77178723;0.687445795471;0.175492075771;41.9341935237;0.896109119388;0.236385642239;0.747605077714;2815.00137112;436.801547029;171715.083638;3626.28523249;1935.00962738;2786.12421875;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.13
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E14;5;14;1;71;9460.36383292;15062.6078668;671685.832138;123204.347372;1002.89912311;6584.85252278;0.696212740135;0.18892022776;49.4311045496;0.98042810786;0.0541078791721;0.750312402078;3000.25856475;741.142755977;213018.358098;7509.76308504;2124.4318344;2934.1025641;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.14
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E15;5;15;1;61;6326.05561008;4908.36627543;385889.392215;35422.9932317;1617.20145224;5158.22319691;0.66572509168;0.0931231919729;40.6092305925;0.815555039208;0.260231346104;0.667403169511;2595.27151313;292.929826751;158311.562301;3266.31812958;1970.78736011;2603.06961226;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.15
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E16;5;16;1;88;4048.93178842;1726.09920871;356305.997381;12220.03836;1158.33784071;3874.25680362;0.616650512056;0.173284226675;54.265245061;0.865318763629;0.0930982900586;0.6471734685;2510.18694572;311.027185308;220896.451223;3325.541546;1960.87683911;2530.34362921;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.16
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E17;5;17;1;89;12851.925337;61266.0468482;1143821.35499;581538.828474;1098.71751067;5135.86557315;0.623099541182;0.177964631297;55.4558591652;0.857026345131;0.0889024716362;0.67364720069;2557.75895221;323.925752608;227640.546747;3251.71604772;1938.33865475;2563.25042445;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.17
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E18;5;18;1;67;6140.57618816;4113.41619805;411418.604607;22616.3334101;1065.7133994;5196.55055193;0.653528334667;0.160539546055;43.7863984227;0.938090528654;0.110478620262;0.684790032785;2626.23135208;489.559875109;175957.500589;5550.19708513;1826.62392638;2632.91805046;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.18
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E19;5;19;1;49;7046.95353562;3185.08672565;345300.723245;16934.3030279;1109.36399818;7037.32824181;0.879737317643;0.0856624180617;43.1071285645;0.982833643684;0.60619153116;0.89314258646;4608.50077707;1172.85906479;225816.538076;8520.94674965;2936.81296421;4558.37375651;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.19
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E20;5;20;1;72;17905.6915053;92146.2215297;1289209.78838;787728.287364;1135.98021695;5794.8831498;0.656388179184;0.18453221759;47.2599489013;0.875067863164;0.102686132459;0.704045726911;2692.54287956;389.043596811;193863.087328;3511.50633524;2025.78739662;2683.18365541;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.20
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E21;5;21;1;61;10766.7753621;27348.3914603;656773.297087;214670.450838;1074.23058941;6738.16194288;0.645309184185;0.175767582667;39.3638602353;0.858913791364;0.158379702374;0.70183639187;2721.67259592;489.05257882;166022.028351;4547.8546644;2029.60759494;2682.90883236;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.21
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E22;5;22;1;72;11730.4330158;42041.6131548;844591.177136;361210.834175;1297.80682704;5896.02478111;0.666239758154;0.19458968347;47.9692625871;0.887922799345;0.139323439741;0.740639074971;2844.90040511;495.174692932;204832.829168;4201.74426645;1960.98333912;2875.0394345;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.22
210429_E21-002_RAS16-synergy;4255;CELLBIO-LAB009;4605;2021-04-29T14:00:02Z;4655;E23;5;23;1;127;3483.97501437;2453.33836526;442464.826825;16078.3254323;1035.90323438;2724.43615292;0.484134877192;0.147969669157;61.4851294034;0.805350956612;0.152283612528;0.497114515834;2659.648648;395.616977304;337775.378296;4076.17091746;2223.53234606;2570.21998817;1;http://columbus.science.uu.nl/browse/measurement/4655/well=5.23
